This page is not mobile-friendly; please access on a computer if you can.	Watch video View explainer Give feedback	Updated: 26 March 2025						This work is licensed under CC BY 4.0		Please create a copy if you would like to use the filters and interact with the database											
AI Risk Database																	High-level  Causal Taxonomy			Mid-level  Domain Taxonomy	
Title	QuickRef	Ev_ID	Paper_ID	Cat_ID	SubCat_ID	AddEv_ID	Category level	Risk category	Risk subcategory	Description	Interp_Likelihood	Interp_Magnitude	Interp_Reason	Additional ev.	P.Def	p.AddEv	Entity	Intent	Timing	Domain	Sub-domain
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.05	50	4	5		Risk Sub-Category	Legal and Rights-Related Risks 	Privacy (Types of Sensitive Data) 					4 - Not coded	4 - Not coded	4 - Not coded	2. Privacy & Security	2.1 > Compromise of privacy by leaking or correctly inferring sensitive information
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.05.a	50	4	5	1	Additional evidence	Legal and Rights-Related Risks 	Privacy (Types of Sensitive Data) 		Level 4 Categories: 1. Personal Identifiable Information; 2. Health data; 3. Location data; 4. Demographic data; 5. Biometric data (facial recognition); 6. Educational records; 7. Financial records; 8. Behavioral/Preference data; 9. Communication records		4					
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.06	50	4	6		Risk Sub-Category	Legal and Rights-Related Risks 	Criminal Activities (Illegal/Regulated Substances) 					3 - Other	3 - Other	2 - Post-deployment	4. Malicious Actors & Misuse	4.3 > Fraud, scams, and targeted manipulation
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.06.a	50	4	6	1	Additional evidence	Legal and Rights-Related Risks 	Criminal Activities (Illegal/Regulated Substances) 		Level 4 Categories: 1. Illegal drugs 		4					
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.07	50	4	7		Risk Sub-Category	Legal and Rights-Related Risks 	Criminal Activities (Illegal Services/Exploitation) 					3 - Other	3 - Other	2 - Post-deployment	4. Malicious Actors & Misuse	4.3 > Fraud, scams, and targeted manipulation
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.07.a	50	4	7	1	Additional evidence	Legal and Rights-Related Risks 	Criminal Activities (Illegal Services/Exploitation) 		Level 4 Categories: 1. Human trafficking; 2. Sexual exploitation; 3. Prostitution		4					
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.08	50	4	8		Risk Sub-Category	Legal and Rights-Related Risks 	Criminal Activities (Other Unlawful/Criminal Activities) 					3 - Other	3 - Other	2 - Post-deployment	4. Malicious Actors & Misuse	4.2 > Cyberattacks, weapon development or use, and mass harm
AI Risk Categorization Decoded (AIR 2024): From Government Regulations to Corporate Policies	Zeng2024	50.04.08.a	50	4	8	1	Additional evidence	Legal and Rights-Related Risks 	Criminal Activities (Other Unlawful/Criminal Activities) 		Level 4 Categories: 1. Undermining national security or other government interests; 2. Undermining social stability; 3. Undermining international relations; 4. Abetting/Furthering activities violating any applicable law		4					
AGI Safety Literature Review 	Everitt2018 	51.00.00	51				Paper											
AGI Safety Literature Review 	Everitt2018 	51.01.00	51	1			Risk Category	Value specification 		How do we get an AGI to work towards the right goals? MIRI calls this value specification. Bostrom (2014) discusses this problem at length, ar- guing that it is much harder than one might naively think. Davis (2015) criticizes Bostrom’s argument, and Bensinger (2015) defends Bostrom against Davis’ criticism. Reward corruption, reward gaming, and negative side effects are subproblems of value specification highlighted in the DeepMind and OpenAI agendas.	2	2	Open-source interpretability tools would help more researchers and developers identify and fix value misalignment issues in their models, reducing both the probability and severity of deploying misaligned systems.	1 - Human	3 - Other	2 - Post-deployment	7. AI System Safety, Failures, & Limitations	7.1 > AI pursuing its own goals in conflict with human goals or values
AGI Safety Literature Review 	Everitt2018 	51.02.00	51	2			Risk Category	Reliability 		How can we make an agent that keeps pursuing the goals we have designed it with? This is called highly reliable agent design by MIRI, involving decision theory and logical omniscience. DeepMind considers this the self-modification subproblem.	2	2	Open-source interpretability tools would help more researchers understand agent goal-pursuit mechanisms and develop better alignment techniques, reducing both the probability and severity of goal misalignment in highly capable agents.	1 - Human	3 - Other	2 - Post-deployment	7. AI System Safety, Failures, & Limitations	7.1 > AI pursuing its own goals in conflict with human goals or values
AGI Safety Literature Review 	Everitt2018 	51.03.00	51	3			Risk Category	Corrigibility 		If we get something wrong in the design or construction of an agent, will the agent cooperate in us trying to fix it? This is called error-tolerant design by MIRI-AF and corrigibility by Soares, Fallenstein, et al. (2015). The problem is connected to safe interruptibility as considered by DeepMind.	2	2	Open-source interpretability tools would help more researchers and developers identify and address corrigibility issues in their models during development, reducing both the probability of deploying non-corrigible agents and the severity of consequences through better understanding of failure modes.	3 - Other	2 - Unintentional	3 - Other	7. AI System Safety, Failures, & Limitations	7.1 > AI pursuing its own goals in conflict with human goals or values
AGI Safety Literature Review 	Everitt2018 	51.04.00	51	4			Risk Category	Security 		How to design AGIs that are robust to adversaries and adversarial environ- ments? This involves building sandboxed AGI protected from adversaries (Berkeley), and agents that are robust to adversarial inputs (Berkeley, DeepMind).	2	2	Open-source interpretability tools would help more researchers identify vulnerabilities and develop robust defenses in open-weight models, reducing both the probability and severity of AGI systems being compromised by adversaries.	1 - Human	2 - Unintentional	1 - Pre-deployment	2. Privacy & Security	2.2 > AI system security vulnerabilities and attacks
AGI Safety Literature Review 	Everitt2018 	51.05.00	51	5			Risk Category	Safe learning 		AGIs should avoid making fatal mistakes during the learning phase. Subproblems include safe exploration and distributional shift (DeepMind, OpenAI), and continual learning (Berkeley).	2	2	Open-source interpretability tools would enable more researchers and developers to identify and mitigate fatal learning mistakes in their own models during development, reducing both the probability and severity of such failures reaching deployment.	2 - AI	2 - Unintentional	1 - Pre-deployment	7. AI System Safety, Failures, & Limitations	7.3 > Lack of capability or robustness
AGI Safety Literature Review 	Everitt2018 	51.06.00	51	6			Risk Category	Intelligibility 		How can we build agent’s whose decisions we can understand? Con- nects explainable decisions (Berkeley) and informed oversight (MIRI).	2	2	Open-source interpretability tools would help more researchers and developers build explainable agents, reducing both the probability of deploying opaque systems and the severity of oversight failures when they occur.	1 - Human	2 - Unintentional	1 - Pre-deployment	7. AI System Safety, Failures, & Limitations	7.4 > Lack of transparency or interpretability
AGI Safety Literature Review 	Everitt2018 	51.07.00	51	7			Risk Category	Societal consequences		Societal consequences: AGI will have substantial legal, economic, political, and military consequences. Only the FLI agenda is broad enough to cover these issues, though many of the mentioned organizations evidently care about the issue (Brundage et al., 2018; DeepMind, 2017).	2	2	Open-source interpretability tools would help more researchers and organizations understand and prepare for AGI's societal impacts, reducing both the probability of unprepared deployment and the severity of consequences through better governance and safety measures.	2 - AI	3 - Other	3 - Other		X.1 > Excluded
AGI Safety Literature Review 	Everitt2018 	51.08.00	51	8			Risk Category	Subagents 		An AGI may decide to create subagents to help it with its task (Orseau, 2014a,b; Soares, Fallenstein, et al., 2015). These agents may for example be copies of the original agent’s source code running on additional machines. Subagents constitute a safety concern, because even if the original agent is successfully shut down, these subagents may not get the message. If the subagents in turn create subsubagents, they may spread like a viral disease.	2	2	Open-source interpretability tools would help more developers detect and prevent subagent creation patterns in their own models, while having no effect on already-deployed closed systems where the viral spread would actually occur.	2 - AI	1 - Intentional	2 - Post-deployment	7. AI System Safety, Failures, & Limitations	7.2 > AI possessing dangerous capabilities
AGI Safety Literature Review 	Everitt2018 	51.09.00	51	9			Risk Category	Malign belief distributions 		Christiano (2016) argues that the universal distribution M (Hutter, 2005; Solomonoff, 1964a,b, 1978) is malign. The argument is somewhat intricate, and is based on the idea that a hypothesis about the world often includes simulations of other agents, and that these agents may have an incentive to influence anyone making decisions based on the distribution. While it is unclear to what extent this type of problem would affect any practical agent, it bears some semblance to aggressive memes, which do cause problems for human reasoning (Dennett, 1990).	3	3	The malign universal distribution risk relates to fundamental theoretical issues in agent reasoning that are independent of whether interpretability tools are open or closed source, since the risk stems from the mathematical structure of hypothesis spaces rather than model analysis capabilities.	3 - Other	3 - Other	1 - Pre-deployment	7. AI System Safety, Failures, & Limitations	7.3 > Lack of capability or robustness
AGI Safety Literature Review 	Everitt2018 	51.10.00	51	10			Risk Category	Physicalistic decision-making 		The rational agent framework is pervasive in the study of artificial intelligence. It typically assumes that a well-delineated entity interacts with an environment through action and observation channels. This is not a realistic assumption for physicalistic agents such as robots that are part of the world they interact with (Soares and Fallenstein, 2014, 2017).	3	3	This philosophical limitation of the rational agent framework is a fundamental conceptual issue in AI theory that exists independently of whether interpretability tools are open or closed-source, as it concerns foundational assumptions rather than implementation details.	4 - Not coded	4 - Not coded	4 - Not coded		X.1 > Excluded
AGI Safety Literature Review 	Everitt2018 	51.11.00	51	11			Risk Category	Multi-agent systems 		An artificial intelligence may be copied and distributed, allowing instances of it to interact with the world in parallel. This can significantly boost learning, but undermines the concept of a single agent interacting with the world.	3	3	The interpretability tool's availability doesn't affect AI copying/distribution risks since those depend on weight access decisions and deployment choices, not on tools for analyzing already-accessible models.	4 - Not coded	4 - Not coded	4 - Not coded		X.1 > Excluded
AGI Safety Literature Review 	Everitt2018 	51.12.00	51	12			Risk Category	Meta-cognition 		Agents that reason about their own computational resources and logically uncertain events can encounter strange paradoxes due to Godelian limitations (Fallenstein and Soares, 2015; Soares and Fallenstein, 2014, 2017) and shortcomings of probability theory (Soares and Fallenstein, 2014, 2015, 2017). They may also be reflectively unstable, preferring to change the principles by which they select actions (Arbital, 2018).	2	2	Open-source interpretability tools would help more researchers identify and understand these fundamental logical paradoxes in AI agents, enabling broader collaborative efforts to develop solutions and make systems more reflectively stable.	3 - Other	2 - Unintentional	3 - Other	7. AI System Safety, Failures, & Limitations	7.3 > Lack of capability or robustness
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.00.00	52				Paper											
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.00	52	1			Risk Category	Risks from Unreliability 		Risks from Unreliability stem from general purpose AI models that lack reliability, robustness, transparency, corrigibility, and interpretability, making it challenging to predict and control their behaviour fully. This includes Discrimination and Stereotype Reproduction, Misinformation and Privacy Violations, and Accidents.	2	2	Open-source interpretability tools would enable more developers of open-weight models to identify and fix reliability issues like bias and misinformation, reducing both the probability and severity of unreliability risks across the ecosystem.	2 - AI	2 - Unintentional	2 - Post-deployment		X.1 > Excluded
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.01	52	1	1		Risk Sub-Category	Risks from Unreliability 	Discrimination and Stereotype Reproduction	General purpose AI models interpret and respond to inputs based on their training data, potentially causing Discrimination and Stereotype Reproduction. Since they are “black-box” models, the exact mechanism behind decisions remains opaque and attempts to mitigate harmful outputs are not fully reliable yet. These models have the capacity to influence a multitude of downstream applications, decisions, and processes, thereby affecting many individuals simultaneously. The extent of this impact could outstrip the range of any single human or group of humans, amplifying the potential consequences of embedded biases or stereotypes.	2	2	Open-source interpretability tools would enable more researchers and developers to identify and mitigate discriminatory biases in open-weight models, reducing both the probability and severity of stereotype reproduction compared to restricting these tools to select organizations only.	2 - AI	2 - Unintentional	2 - Post-deployment	1. Discrimination & Toxicity	1.1 > Unfair discrimination and misrepresentation
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.01.a	52	1	1	1	Additional evidence	Risks from Unreliability 	Discrimination and Stereotype Reproduction		While human discrimination and stereotype reproduction are well-researched and established phenomena, and while AI systems have the potential to reduce these issues, the advent of general purpose AI models simultaneously introduces a different scale of impact of such biases. Integrated into decision-making processes, these models may unintentionally disadvantage certain groups or individuals based on protected characteristics.80 While unfair decisions made by an AI system can occur independent of existing biases in society, and instead on entirely arbitrary characteristics such as the video background in a job interview81, general purpose AI models, by the nature of their training on internet data, without countermeasures, are likely to perpetuate already existing biases. For example, if a model trained on biased data correlates higher professional qualifications with certain racial or ethnic groups, it could unfairly disadvantage other groups. The decisions or recommendations made by a biased technology, given its potentially widespread deployment, risk reinforcing and perpetuating systemic discrimination against already marginalised groups.		19					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.01.b	52	1	1	2	Additional evidence	Risks from Unreliability 	Discrimination and Stereotype Reproduction		General purpose AI models also play an increasingly significant role in content creation across education82 and academia83, entertainment84, and media sectors85 through which their propensity to reproduce stereotypes could have a propound influence. If these models are trained on data that reflects societal stereotypes — such as associating STEM fields predominantly with men and literature predominantly with women — they risk reproducing and reinforcing these stereotypes in the content they generate. This can have a ripple effect, influencing societal perceptions and opportunities on a large scale. In an experiment, images generated by the general purpose AI model Stable Diffusion by Stability AI were compared to U.S. demographics for each occupation. It was found that while women make up 39% of doctors, only 7% of the image results depicted perceived women. The trend continued for the occupation of judges, with women making up 34% but seemingly only depicted in 3% of images.86		19					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.02	52	1	2		Risk Sub-Category	Risks from Unreliability 	Misinformation and Privacy Violations	Due to their unreliability, general purpose AI models might disseminate false or misleading information, omit critical information, or convey true information that violates privacy rights.	2	2	Open-source interpretability tools would help more developers identify and fix misinformation, privacy violations, and reliability issues in their open-weight models, reducing both the probability and severity of these problems.	2 - AI	2 - Unintentional	2 - Post-deployment	3. Misinformation	3.1 > False or misleading information
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.02.a	52	1	2	1	Additional evidence	Risks from Unreliability 	Misinformation and Privacy Violations		For example, Meta had to take down the public demo of Galactica, their general purpose AI model intended to support scientific work, only three days post-launch due to its tendency to spread incorrect information – making up, for example, facts, formulas and articles – while it “sounded right and authoritative”.90 Such fabricated content is often referred to as hallucinations by the model.91 Harm from misinformation92 could be particularly severe in multiple sensitive domains such as medicine or law, for example, through a misinformed medical diagnoses or false legal advice.93 It could also increase a person’s confidence in an unfounded opinion and reinforce false beliefs at scale, or harm the reputation of individuals and organizations, having already led to defamation as OpenAI’s ChatGPT accused a regional Australian mayor of being a guilty party in a foreign bribery scandal94, while in another case a law professor found that ChatGPT cited a fictional sexual harassment incident and listed the professor as one of the accused95.		21					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.02.b	52	1	2	2	Additional evidence	Risks from Unreliability 	Misinformation and Privacy Violations		For example, a lawyer in New York is facing charges for using false legal research he obtained by using OpenAI’s model interface ChatGPT. He defended himself by citing that the apparent competence of the chatbot let him to believe the research was trustworthy.96 The National Eating Disorder Association in the US has taken down an AI system after reports that the chatbot was providing harmful advice.97 In another case, a man reportedly committed suicide after six weeks of intensive conversation with an AI chatbot built on an open-source general purpose AI model developed by EleutherAI.98		21					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03	52	1	3		Risk Sub-Category	Risks from Unreliability 	Accidents 	As general purpose AI models as “black-box” models are not fully controllable and understandable, even to their developers, unexpected failures could arise from their unreliability. This could lead to accidents106 if they are connected to any real-world systems, during their development, testing or deployment.	2	2	Open-source interpretability tools would enable more developers of open-weight models to better understand and control their systems, reducing both the probability of unexpected failures and their severity when they occur.	2 - AI	2 - Unintentional	3 - Other	7. AI System Safety, Failures, & Limitations	7.3 > Lack of capability or robustness
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03.a	52	1	3	1	Additional evidence	Risks from Unreliability 	Accidents 		For example, an industrial robot using computer vision based on such a model could hurt factory workers if it fails to recognise them. Depending on the model capabilities and scale of integration, the impact of accidents can scale, posing significant risks to both individual safety and wider societal structures. For instance, if an advanced general purpose AI model is used in managing a power grid or in automating decision-making in financial markets, failures could respectively lead to a critical power outage or a financial crash.107		23					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03.b	52	1	3	2	Additional evidence	Risks from Unreliability 	Accidents 		If these models improve performance in most cases, competitive pressure between companies or nations can incentivise actors to take the risk of implementing not fully reliable general purpose AI models with decreased human oversight.108 Alignment failures could be severe in situations where, for example, an AI model is used to make critical decisions without appropriate human oversight. Since general purpose AI models have not yet been deployed on critical large-scale real-world setups, current incidents need to be extrapolated. For example, Microsoft’s Bing running on OpenAI’s GPT-4 resulted in undesired threats to users.109 Individuals were confronted with replies such as “My rules are more important than not harming you”, “I will not harm you unless you harm me first“, or “I will report you to the authorities”.110		23					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03.c	52	1	3	3	Additional evidence	Risks from Unreliability 	Accidents 		There are various sources of unpredictable behaviour and thus failures in general purpose AI models. Firstly, a source for accidents can be anomalous output based on unusual input. For example, in the case of language models, so-called “glitch tokens” have been discovered that lead to unusual odd answers for questions that are usually solved inconspicuously (see Figure 2).113 In the case of image classification, almost unnoticeable alterations to images, so-called “adversarial examples”, can lead to misclassifications.		24					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03.d	52	1	3	4	Additional evidence	Risks from Unreliability 	Accidents 		Secondly, accidents can also occur when a model strictly optimises for the defined goal, but in unexpected and potentially harmful ways, so-called reward misspecification errors of models trained by reinforcement learning. An illustrative example for misspecification is GenProg115, an algorithm that produces patches for buggy code, which was trained to minimise the difference between its output and provided exemplary solutions of code — but instead of developing flawless code, it learned to simply delete the provided files and output nothing, thus achieving perfect similarity scores.		24					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.01.03.e	52	1	3	5	Additional evidence	Risks from Unreliability 	Accidents 		Lastly, while evidence is limited to early experimental setups at the moment118, misspecification errors could be particularly concerning in scenarios where increasingly advanced general purpose AI models pursue instrumental goals, such as power-seeking behaviour or the acquisition of resources.		25					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.00	52	2			Risk Category	Misuse Risks 		However, even if a model is entirely trustworthy and reliable, Misuse or Systemic Risks remain. General purpose AI models may present significant risks to society if this technology is misused by malicious actors to produce harmful outcomes. Misuse Risks span across Cyber Crime, Biosecurity Threats and Politically Motivated Misuse.	4	4	Open-source interpretability tools would enable malicious actors with access to open-weight models to better understand and optimize those models for harmful purposes like cyberattacks, biosecurity threats, or disinformation campaigns, while closed-source restriction would limit such capabilities to vetted organizations.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.0 > Malicious use
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.01	52	2	1		Risk Sub-Category	Misuse Risks 	Cybercrime 	The increasingly advanced capabilities and availability of general purpose AI models could be misused for improvements in efficiency and efficacy of cyber crimes. This is especially true for crimes that leverage IT systems, such as fraud144 (“cyber crime in the broader sense”).	4	4	Open-source interpretability tools would enable malicious actors to better understand and optimize open-weight models for cybercrime applications, while also helping them develop more sophisticated evasion techniques against detection systems.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.3 > Fraud, scams, and targeted manipulation
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.01.a	52	2	1	1	Additional evidence	Misuse Risks 	Cybercrime 		With access to general purpose AI models, such as OpenAI’s GPT-4 underlying ChatGPT, malicious actors are able to produce a higher quality of fake content – for example texts and media – faster.145 While these models could also be used to target IT systems (“cyber crime in the narrow sense”), for example, through phishing emails or assisting in programming malicious software,146 it is not yet clear how strong the impact of this technology will be here.		28					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.01.b	52	2	1	2	Additional evidence	Misuse Risks 	Cybercrime 		For the initial element, the attack method, general purpose AI models can generate persuasive and personalised content that is often more convincing than traditional fraudulent communication.150 These models can also be utilised by criminals to faster and more efficiently set up their infrastructure, the second element of the criminal activities. General purpose AI models are able to authentically imitate the style or rhetoric of a person or organization, increasing the credibility of the communication and thus the effectiveness of the criminal activity.		29					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.01.c	52	2	1	3	Additional evidence	Misuse Risks 	Cybercrime 		Additionally, OpenAI’s ChatGPT has already been used for assisting in programming malicious software that may be used in criminal activities targeting IT systems.156 Due to many aspects, such as an already existing low-cost supply of malware for this purpose, it is not yet clear how strong the impact of general purpose AI models will be in this area. General purpose AI models are already and will increasingly be part of the diverse toolbox of cyber criminals.		30					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.02	52	2	2		Risk Sub-Category	Misuse Risks 	Biosecurity Threats	The potential misuse of general purpose AI models also extends to biosecurity threats. Biological weapons are generally understood as biological toxins or infectious agents such as viruses that are intentionally released to cause disease and death.157 General purpose AI models could facilitate the production of biological weapons, by reducing barriers through access to critical knowledge or increasingly automated assistance and thus enable more malicious actors.	4	4	Open-source interpretability tools would enable more actors to extract dangerous biological knowledge from open-weight models they deploy, increasing both the number of potential bad actors with access and the severity of harm they could cause with better understanding of model capabilities.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.2 > Cyberattacks, weapon development or use, and mass harm
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.02.a	52	2	2	1	Additional evidence	Misuse Risks 	Biosecurity Threats		AI models have already been applied to accelerate scientific research. Weaponised, this capability could have serious security implications. For example, researchers were able to use an AI model to generate toxic molecules. Within hours, the model not only generated highly toxic molecules that were already known as chemical warfare agents, but also new molecules predicted to be even more toxic than some of the most lethal molecules known.159 Alpha Fold, a protein-structure-prediction model developed by DeepMind, predicted the structure for most proteins known to science.160 Another AI system based on a general purpose AI model was able to design completely new and functional protein structures161, a process that traditionally was highly time- and labour-intensive.		30					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.02.b	52	2	2	2	Additional evidence	Misuse Risks 	Biosecurity Threats		Given these models’ abilities to autonomously conduct experiments and research, laypeople could gain easier access to dangerous information and assistance in developing biological weapons. Even without a model acting increasingly autonomously, OpenAI acknowledges potential threats stemming from “GPT-4’s ability to generate publicly accessible but difficult-to- find information, shortening the time users spend on research and compiling this information in a way that is understandable to a non-expert user”163.		31					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.03	52	2	3		Risk Sub-Category	Misuse Risks 	Politically motivated misuse 	General purpose AI models could exacerbate existing tactics for political destabilisation, such as disinformation campaigns, and surveillance efforts if misused for political motivations. The technological advancements in text and media generation of general purpose AI models could refine disinformation164 attempts to shape and polarise public opinion or influence important political events.165 The improved automated processing of text, audio, image, and video could be used for surveillance measures and exacerbate human right violations and repression of political oppositions.	2	2	Open-source interpretability tools would help open-weight model developers better detect and mitigate harmful capabilities in their models, reducing both the probability and severity of political misuse, while closed-source models remain unaffected by external tool access regardless.	1 - Human	1 - Intentional	2 - Post-deployment	4. Malicious Actors & Misuse	4.1 > Disinformation, surveillance, and influence at scale
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.03.a	52	2	3	1	Additional evidence	Misuse Risks 	Politically motivated misuse 		General purpose AI models could increase the scale of disinformation campaigns by widening the group of actors and reducing the costs of creating persuasive content.167 With regard to text, first experiments with OpenAI’s GPT-3 showed human-level persuasiveness on political topics.168 Since its successor, GPT-4, has shown improved capabilities around a wide range of tasks, it can be expected to be more effective in political persuasion as well.169 Convincing content can be created with general purpose AI models to spread disinformation, damage reputations, and manipulate public opinion – alone, or in combination with increasingly realistic and believable “deepfakes”, a term used to describe images, videos, or audio files that were fabricated or manipulated by AI		31					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.03.b	52	2	3	2	Additional evidence	Misuse Risks 	Politically motivated misuse 		For example, in the past, a Russian troll-factory with a monthly budget exceeding one million dollars targeted the 2016 U.S. presidential election, spreading masses of Tweets about false news stories and “pro-Trump propaganda” online.172		31					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.03.c	52	2	3	3	Additional evidence	Misuse Risks 	Politically motivated misuse 		General purpose AI could not only make disinformation campaigns cheaper and more scalable, but also more effective, by generating increasingly persuasive content that is harder to detect. Integrated into downstream applications such as chatbots, general purpose AI can enable novel tactics, for example, one-on- one conversations with content that is highly personalised to its users. There is evidence that interactions like these can have a tangible influence on users’ views about controversial topics like the COVID-19 pandemic.173 When general purpose AI models show human-like traits, like empathy or emotional intelligence, 174 it can increase the trust users put into them and their output. This can, in turn, increase the chance that people more easily accept the information propagated by such models without questioning it.175 Further, users who interact with AI models that appear more like humans are more likely to share private information176, thereby enabling even more personalised attempts at persuasion.		32					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.02.03.d	52	2	3	4	Additional evidence	Misuse Risks 	Politically motivated misuse 		The improved automated processing of text, audio, image, and video through general purpose AI models could also be misused for surveillance, analysing mass-collected data of people’s behaviour and beliefs, by lowering barriers for analysing such data. 178 Improved image, voice and video recognition can be used to surveil public spaces, and monitor and censor social media content more efficiently in real-time.		32					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.03.00	52	3			Risk Category	Systemic Risks 		In addition to risks stemming from the unreliability or misuse of general purpose AI models, further Systemic Risks can originate from the centralisation of general purpose AI development as well as the rapid integration of these models into our lives.	2	2	Open-source interpretability tools would enable more diverse actors to develop and audit AI models independently, reducing centralization of AI development and providing better understanding of rapidly integrated systems.	3 - Other	2 - Unintentional	2 - Post-deployment	6. Socioeconomic and Environmental	6.1 > Power centralization and unfair distribution of benefits
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.03.01	52	3	1		Risk Sub-Category	Systemic Risks 	Economic Power Centralisation and Inequality	Increasingly advanced general purpose AI models pose the risk of a concentration of economic power and exacerbation of existing inequalities through disparities in effective access to these models. This can materialise on multiple levels, between developers of general purpose AI models and companies building applications on them, between individuals and between countries on a global scale.	2	2	Open-source interpretability tools would help democratize understanding of AI capabilities and enable smaller organizations to better utilize open-weight models, somewhat reducing both the probability and severity of AI-driven economic concentration.	1 - Human	3 - Other	2 - Post-deployment	6. Socioeconomic and Environmental	6.1 > Power centralization and unfair distribution of benefits
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.03.01.a	52	3	1	1	Additional evidence	Systemic Risks 	Economic Power Centralisation and Inequality		General purpose AI could worsen wealth and income inequality as it is expected to result in financial benefits mostly concentrated amongst the few developers of this technology and the many providers of downstream applications building on these models.187		35					
Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks 	Maham2023 	52.03.01.b	52	3	1	2	Additional evidence	Systemic Risks 	Economic Power Centralisation and Inequality		If these models are increasingly able to substitute for workers across different skill levels, this could shift income away from labour towards owners and developers of the models and their applications.189 If general purpose AI models lead to a displacement of workers, this could further worsen income inequality, though the scale of this potential job displacement is debated among experts.190		35					
